Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2
19870707	0.600	0.415	0.0	18.8	2.23	4.87	0.0	0.00	52.7	0.0	0.0	59.4	0.000	0.000	0.600
19870708	0.994	0.456	19.6	16.3	1.93	3.86	0.0	0.00	65.5	4.9	3.5	59.8	0.000	0.390	0.604
19870709	0.979	0.546	3.9	14.6	1.77	3.17	0.0	0.00	66.4	1.2	3.3	60.2	0.000	0.371	0.608
19870710	0.846	0.533	0.0	14.7	1.75	3.16	0.0	0.00	64.6	0.0	2.1	60.6	0.000	0.234	0.612
19870711	0.726	0.480	0.0	13.6	1.46	2.70	0.0	0.00	63.2	0.0	1.0	61.0	0.000	0.111	0.616
19870712	0.630	0.440	0.4	14.9	1.66	3.14	0.0	0.00	61.8	0.1	0.1	61.4	0.000	0.011	0.620
19870713	0.614	0.425	0.0	15.0	1.61	3.13	0.0	0.00	60.2	0.0	0.0	60.8	0.000	0.000	0.614
19870714	0.608	0.412	0.0	14.9	1.53	3.05	0.0	0.00	58.7	0.0	0.0	60.2	0.000	0.000	0.608
19870715	0.602	0.400	0.0	16.2	1.70	3.48	0.0	0.00	57.0	0.0	0.0	59.6	0.000	0.000	0.602
19870716	0.596	0.388	0.0	15.8	1.56	3.28	0.0	0.00	55.4	0.0	0.0	59.0	0.000	0.000	0.596
19870717	0.590	0.376	0.0	15.3	1.43	3.09	0.0	0.00	54.0	0.0	0.0	58.4	0.000	0.000	0.590
19870718	0.584	0.365	0.0	16.5	1.58	3.52	0.0	0.00	52.4	0.0	0.0	57.9	0.000	0.000	0.584
19870719	0.579	0.354	0.0	16.9	1.60	3.65	0.0	0.00	50.8	0.0	0.0	57.3	0.000	0.000	0.579
19870720	0.573	0.343	0.0	17.0	1.56	3.68	0.0	0.00	49.3	0.0	0.0	56.7	0.000	0.000	0.573
19870721	0.567	0.333	0.0	19.0	1.79	4.37	0.0	0.00	47.5	0.0	0.0	56.1	0.000	0.000	0.567
19870722	0.561	0.323	0.0	19.6	1.80	4.56	0.0	0.00	45.7	0.0	0.0	55.6	0.000	0.000	0.561
19870723	0.556	0.313	0.0	21.5	1.98	5.19	0.0	0.00	43.7	0.0	0.0	55.0	0.000	0.000	0.556
19870724	0.551	0.304	0.4	18.0	1.45	3.97	0.0	0.00	42.6	0.1	0.0	54.5	0.000	0.000	0.551
19870725	0.553	0.299	5.8	14.6	1.05	2.80	0.0	0.00	46.5	0.8	0.0	54.8	0.000	0.000	0.553
19870726	0.773	0.320	16.2	12.3	0.89	2.02	0.0	0.00	58.7	3.2	1.9	55.2	0.000	0.215	0.558
19870727	0.853	0.364	7.6	13.0	1.16	2.25	0.0	0.00	63.2	2.0	2.6	55.6	0.000	0.291	0.562
19870728	0.873	0.379	5.0	13.1	1.24	2.28	0.0	0.00	65.5	1.4	2.8	56.1	0.000	0.307	0.566
19870729	0.883	0.377	4.4	12.0	1.07	1.92	0.0	0.00	67.4	1.4	2.8	56.5	0.000	0.312	0.571
19870730	0.781	0.366	0.8	12.4	1.16	2.05	0.0	0.00	66.8	0.3	1.9	56.9	0.000	0.206	0.575
19870731	0.793	0.352	4.0	12.9	1.26	2.21	0.0	0.00	68.3	1.3	1.9	57.4	0.000	0.213	0.579
19870801	0.851	0.357	5.2	13.0	1.31	2.24	0.0	0.00	70.4	1.8	2.4	57.8	0.000	0.268	0.584
19870802	0.770	0.362	1.2	13.0	1.32	2.24	0.0	0.00	69.9	0.4	1.6	58.2	0.000	0.182	0.588
19870803	0.718	0.358	1.8	12.4	1.20	2.04	0.0	0.00	69.9	0.6	1.1	58.6	0.000	0.126	0.592
19870804	0.674	0.355	1.9	13.4	1.38	2.35	0.0	0.00	69.7	0.7	0.7	59.0	0.000	0.078	0.596
19870805	0.790	0.361	6.2	12.9	1.31	2.19	0.0	0.00	72.4	2.2	1.7	59.4	0.000	0.190	0.600
19870806	0.701	0.371	0.7	12.8	1.31	2.16	0.0	0.00	71.6	0.3	0.9	59.8	0.000	0.097	0.604
19870807	0.631	0.360	1.0	13.6	1.43	2.39	0.0	0.00	70.8	0.4	0.2	60.2	0.000	0.023	0.608
19870808	0.694	0.358	4.5	10.6	0.90	1.49	0.0	0.00	72.8	1.6	0.7	60.6	0.000	0.082	0.612
19870809	0.626	0.361	1.0	9.6	0.73	1.20	0.0	0.00	72.7	0.4	0.1	61.0	0.000	0.011	0.616
19870810	0.613	0.356	0.7	10.4	0.87	1.44	0.0	0.00	72.2	0.3	0.0	60.7	0.000	0.000	0.613
19870811	0.607	0.347	0.0	11.8	1.11	1.84	0.0	0.00	71.1	0.0	0.0	60.1	0.000	0.000	0.607
19870812	2.768	0.583	46.1	12.2	1.35	1.95	0.0	0.00	93.3	22.6	19.4	60.5	0.000	2.157	0.611
19870813	2.456	1.007	0.0	13.8	1.86	2.40	0.0	0.00	91.5	0.0	16.6	60.9	0.000	1.842	0.615
19870814	2.711	1.040	8.9	12.6	1.59	2.05	0.0	0.00	93.4	5.4	18.8	61.2	0.000	2.093	0.619
19870815	2.454	1.073	0.8	11.4	1.34	1.71	0.0	0.00	92.4	0.5	16.5	61.6	0.000	1.832	0.622
19870816	2.175	0.999	0.0	11.3	1.30	1.68	0.0	0.00	91.1	0.0	13.9	62.0	0.000	1.549	0.626
19870817	1.924	0.905	0.0	12.6	1.55	2.05	0.0	0.00	89.5	0.0	11.6	62.4	0.000	1.294	0.630
19870818	1.698	0.817	0.0	14.3	1.87	2.50	0.0	0.00	87.7	0.0	9.6	62.7	0.000	1.064	0.634
19870819	1.517	0.740	0.4	15.7	2.09	2.86	0.0	0.00	85.8	0.2	7.9	63.1	0.000	0.879	0.637
19870820	1.332	0.671	0.0	16.0	2.10	2.93	0.0	0.00	83.7	0.0	6.2	63.5	0.000	0.691	0.641
19870821	1.365	0.630	4.0	16.1	2.08	2.95	0.0	0.00	83.6	2.0	6.5	63.8	0.000	0.720	0.645
19870822	1.676	0.676	9.4	17.7	2.38	3.33	0.0	0.00	85.8	4.8	9.3	64.2	0.000	1.028	0.648
19870823	2.902	0.927	24.7	12.0	1.46	1.93	0.0	0.00	94.8	14.3	20.3	64.5	0.000	2.251	0.652
19870824	2.581	1.222	0.0	11.3	1.39	1.76	0.0	0.00	93.4	0.0	17.3	64.9	0.000	1.926	0.655
19870825	2.292	1.160	0.0	10.4	1.21	1.56	0.0	0.00	92.2	0.0	14.7	65.2	0.000	1.633	0.659
19870826	2.067	1.061	0.6	12.4	1.56	2.02	0.0	0.00	90.9	0.4	12.6	65.5	0.000	1.405	0.662
19870827	2.674	1.095	13.9	13.9	1.84	2.36	0.0	0.00	94.5	8.4	18.1	65.9	0.000	2.009	0.665
19870828	3.378	1.378	15.3	11.8	1.52	1.88	0.0	0.00	98.3	10.0	24.4	66.2	0.000	2.710	0.669
19870829	3.017	1.572	0.1	10.9	1.38	1.68	0.0	0.00	96.9	0.1	21.1	66.5	0.000	2.345	0.672
19870830	2.725	1.481	0.6	10.2	1.24	1.53	0.0	0.00	95.9	0.4	18.4	66.9	0.000	2.050	0.675
19870831	2.423	1.364	0.0	10.5	1.28	1.60	0.0	0.00	94.6	0.0	15.7	67.2	0.000	1.745	0.679
19870901	2.152	1.246	0.0	10.6	1.28	1.62	0.0	0.00	93.3	0.0	13.2	67.5	0.000	1.470	0.682
19870902	1.908	1.137	0.0	12.0	1.47	1.90	0.0	0.00	91.9	0.0	11.0	67.8	0.000	1.223	0.685
19870903	1.689	1.036	0.0	11.3	1.34	1.75	0.0	0.00	90.5	0.0	9.0	68.1	0.000	1.001	0.688
19870904	1.498	0.945	0.1	11.1	1.28	1.70	0.0	0.00	89.3	0.1	7.3	68.4	0.000	0.807	0.691
19870905	1.337	0.865	0.3	13.3	1.57	2.11	0.0	0.00	87.9	0.2	5.8	68.7	0.000	0.643	0.694
19870906	1.568	0.853	7.1	14.1	1.67	2.23	0.0	0.00	89.4	3.9	7.8	69.0	0.000	0.871	0.697
19870907	2.036	0.994	11.2	12.7	1.50	1.96	0.0	0.00	92.5	6.5	12.0	69.3	0.000	1.336	0.700
19870908	1.986	1.144	3.0	12.3	1.45	1.87	0.0	0.00	92.3	1.8	11.5	69.6	0.000	1.282	0.703
19870909	2.000	1.162	4.0	11.2	1.29	1.66	0.0	0.00	92.6	2.4	11.6	69.9	0.000	1.294	0.706
19870910	2.139	1.200	6.0	10.2	1.16	1.48	0.0	0.00	93.8	3.7	12.9	70.2	0.000	1.430	0.709
19870911	1.917	1.221	0.3	12.0	1.38	1.76	0.0	0.00	92.5	0.2	10.8	70.5	0.000	1.205	0.712
19870912	1.996	1.185	4.9	11.5	1.29	1.66	0.0	0.00	93.2	3.0	11.5	70.8	0.000	1.281	0.715
19870913	1.777	1.176	0.1	10.4	1.14	1.47	0.0	0.00	92.1	0.1	9.5	71.1	0.000	1.059	0.718
19870914	2.353	1.218	12.6	9.8	1.07	1.36	0.0	0.00	95.8	7.8	14.7	71.4	0.000	1.632	0.721
19870915	2.195	1.375	1.6	10.7	1.18	1.48	0.0	0.00	95.2	1.0	13.2	71.6	0.000	1.471	0.724
19870916	1.950	1.323	0.0	8.1	0.86	1.09	0.0	0.00	94.3	0.0	11.0	71.9	0.000	1.224	0.726
19870917	1.731	1.216	0.0	5.0	0.51	0.65	0.0	0.00	93.8	0.0	9.0	72.2	0.000	1.002	0.729
19870918	2.075	1.204	8.6	7.0	0.73	0.92	0.0	0.00	96.3	5.4	12.1	72.4	0.000	1.344	0.732
19870919	1.844	1.276	0.0	8.8	0.93	1.16	0.0	0.00	95.4	0.0	10.0	72.7	0.000	1.109	0.734
19870920	1.648	1.193	0.2	7.2	0.75	0.94	0.0	0.00	94.7	0.1	8.2	73.0	0.000	0.911	0.737
19870921	1.466	1.097	0.1	7.1	0.73	0.92	0.0	0.00	94.0	0.1	6.5	73.2	0.000	0.726	0.740
19870922	1.525	1.046	3.7	9.3	0.93	1.18	0.0	0.00	94.5	2.3	7.0	73.5	0.000	0.783	0.742
19870923	1.362	1.034	0.2	12.5	1.22	1.55	0.0	0.00	93.3	0.1	5.6	73.7	0.000	0.617	0.745
19870924	1.209	0.961	0.1	8.3	0.80	1.03	0.0	0.00	92.6	0.1	4.2	74.0	0.000	0.462	0.747
19870925	1.101	0.888	0.6	7.8	0.74	0.96	0.0	0.00	92.1	0.4	3.2	74.2	0.000	0.351	0.750
19870926	1.105	0.848	2.3	8.5	0.79	1.02	0.0	0.00	92.2	1.4	3.2	74.5	0.000	0.352	0.752
19870927	0.996	0.826	0.4	7.0	0.65	0.85	0.0	0.00	91.7	0.2	2.2	74.7	0.000	0.241	0.755
19870928	0.909	0.775	0.6	7.1	0.65	0.85	0.0	0.00	91.3	0.4	1.4	75.0	0.000	0.152	0.757
19870929	0.796	0.721	0.0	7.4	0.66	0.86	0.0	0.00	90.7	0.0	0.3	75.2	0.000	0.036	0.760
19870930	0.756	0.662	0.0	5.1	0.47	0.63	0.0	0.00	90.2	0.0	0.0	74.8	0.000	0.000	0.756
19871001	0.748	0.618	0.0	5.7	0.51	0.67	0.0	0.00	89.7	0.0	0.0	74.0	0.000	0.000	0.748
19871002	0.740	0.597	0.0	6.1	0.52	0.70	0.0	0.00	89.2	0.0	0.0	73.3	0.000	0.000	0.740
19871003	0.733	0.579	0.0	6.5	0.53	0.72	0.0	0.00	88.6	0.0	0.0	72.6	0.000	0.000	0.733
19871004	0.726	0.561	0.0	5.5	0.46	0.62	0.0	0.00	88.2	0.0	0.0	71.8	0.000	0.000	0.726
19871005	0.718	0.545	0.0	6.2	0.48	0.66	0.0	0.00	87.7	0.0	0.0	71.1	0.000	0.000	0.718
19871006	0.712	0.529	0.2	9.4	0.65	0.88	0.0	0.00	87.1	0.1	0.0	70.5	0.000	0.000	0.712
19871007	0.711	0.518	1.1	10.1	0.66	0.91	0.0	0.00	87.0	0.6	0.0	70.4	0.000	0.000	0.711
19871008	0.704	0.510	0.1	11.0	0.68	0.94	0.0	0.00	86.4	0.1	0.0	69.7	0.000	0.000	0.704
19871009	0.702	0.500	0.9	9.3	0.57	0.79	0.0	0.00	86.2	0.5	0.0	69.5	0.000	0.000	0.702
19871010	0.695	0.490	0.0	10.0	0.58	0.80	0.0	0.00	85.7	0.0	0.0	68.8	0.000	0.000	0.695
19871011	0.688	0.476	0.0	11.4	0.61	0.85	0.0	0.00	85.0	0.0	0.0	68.1	0.000	0.000	0.688
19871012	0.681	0.462	0.0	9.8	0.51	0.72	0.0	0.00	84.5	0.0	0.0	67.4	0.000	0.000	0.681
19871013	1.413	0.580	15.4	9.1	0.48	0.65	0.0	0.00	91.2	8.3	6.6	67.8	0.000	0.728	0.684
19871014	1.453	0.832	3.6	7.8	0.42	0.55	0.0	0.00	92.2	2.1	6.9	68.1	0.000	0.766	0.688
19871015	1.805	0.950	8.6	9.2	0.46	0.59	0.0	0.00	95.1	5.3	10.0	68.4	0.000	1.114	0.691
19871016	2.842	1.266	18.6	11.1	0.52	0.63	0.0	0.00	100.8	12.5	19.3	68.7	0.000	2.148	0.694
19871017	2.530	1.595	0.0	10.4	0.50	0.59	0.0	0.00	100.3	0.0	16.5	69.0	0.000	1.834	0.697
19871018	2.250	1.512	0.0	6.2	0.34	0.41	0.0	0.00	99.9	0.0	14.0	69.3	0.000	1.550	0.700
19871019	1.998	1.380	0.0	5.9	0.33	0.39	0.0	0.00	99.6	0.0	11.7	69.6	0.000	1.295	0.703
19871020	1.771	1.260	0.0	7.8	0.38	0.46	0.0	0.00	99.2	0.0	9.6	69.9	0.000	1.066	0.706
19871021	1.568	1.149	0.0	7.1	0.35	0.42	0.0	0.00	98.9	0.0	7.7	70.2	0.000	0.859	0.709
19871022	1.385	1.047	0.0	6.9	0.33	0.41	0.0	0.00	98.5	0.0	6.1	70.5	0.000	0.673	0.712
19871023	1.709	1.043	7.1	7.2	0.34	0.41	0.0	0.00	100.4	4.9	8.9	70.7	0.000	0.994	0.715
19871024	1.752	1.163	3.4	7.8	0.35	0.42	0.0	0.00	101.1	2.4	9.3	71.0	0.000	1.035	0.717
19871025	1.551	1.166	0.0	6.3	0.30	0.36	0.0	0.00	100.8	0.0	7.5	71.3	0.000	0.831	0.720
19871026	1.371	1.076	0.0	3.9	0.23	0.28	0.0	0.00	100.5	0.0	5.8	71.6	0.000	0.648	0.723
19871027	1.209	0.981	0.0	3.8	0.22	0.27	0.0	0.00	100.3	0.0	4.3	71.9	0.000	0.483	0.726
19871028	1.063	0.895	0.0	6.4	0.28	0.33	0.0	0.00	100.0	0.0	3.0	72.1	0.000	0.335	0.729
19871029	0.933	0.815	0.0	3.3	0.20	0.24	0.0	0.00	99.8	0.0	1.8	72.4	0.000	0.201	0.731
19871030	0.815	0.742	0.0	3.8	0.20	0.24	0.0	0.00	99.6	0.0	0.7	72.7	0.000	0.081	0.734
19871031	1.101	0.748	5.6	3.0	0.18	0.22	0.0	0.00	101.1	3.9	3.3	72.9	0.000	0.365	0.737
19871101	0.967	0.819	0.0	3.6	0.19	0.22	0.0	0.00	100.9	0.0	2.1	73.2	0.000	0.228	0.739
19871102	0.847	0.764	0.0	1.4	0.14	0.17	0.0	0.00	100.8	0.0	0.9	73.4	0.000	0.105	0.742
19871103	0.744	0.697	0.0	2.5	0.15	0.18	0.0	0.00	100.7	0.0	0.0	73.6	0.000	0.000	0.744
19871104	0.736	0.634	0.0	4.4	0.17	0.21	0.0	0.00	100.5	0.0	0.0	72.9	0.000	0.000	0.736
19871105	0.729	0.586	0.0	6.1	0.19	0.23	0.0	0.00	100.3	0.0	0.0	72.2	0.000	0.000	0.729
19871106	0.723	0.561	0.2	6.5	0.18	0.22	0.0	0.00	100.2	0.1	0.0	71.6	0.000	0.000	0.723
19871107	0.893	0.585	3.8	1.9	0.11	0.14	0.0	0.00	101.2	2.7	1.5	71.9	0.000	0.167	0.726
19871108	0.779	0.628	0.0	-2.6	0.06	0.07	0.0	0.00	101.1	0.0	0.5	72.1	0.000	0.050	0.729
19871109	0.726	0.587	0.0	-6.9	0.01	0.01	0.0	0.00	101.1	0.0	0.0	71.9	0.000	0.000	0.726
19871110	0.719	0.553	0.0	-4.3	0.03	0.04	0.0	0.00	101.1	0.0	0.0	71.2	0.000	0.000	0.719
19871111	0.712	0.534	0.0	-1.4	0.05	0.06	0.0	0.00	101.0	0.0	0.0	70.4	0.000	0.000	0.712
19871112	2.340	0.837	23.0	2.8	0.08	0.09	0.0	0.00	106.7	17.3	14.6	70.7	0.000	1.626	0.714
19871113	2.183	1.408	1.3	3.9	0.08	0.08	0.0	0.00	106.9	1.0	13.2	71.0	0.000	1.466	0.717
19871114	1.948	1.408	0.1	3.8	0.06	0.07	0.0	0.00	106.8	0.1	11.0	71.3	0.000	1.227	0.720
19871115	1.759	1.301	0.4	2.2	0.04	0.05	0.0	0.00	106.9	0.3	9.3	71.6	0.000	1.036	0.723
19871116	2.193	1.326	7.9	4.1	0.04	0.04	0.0	0.00	108.4	6.3	13.2	71.8	0.000	1.468	0.726
19871117	1.949	1.450	0.0	4.9	0.04	0.04	0.0	0.00	108.4	0.0	11.0	72.1	0.000	1.221	0.728
19871118	1.738	1.359	0.1	2.1	0.03	0.03	0.0	0.00	108.4	0.1	9.1	72.4	0.000	1.007	0.731
19871119	2.486	1.435	11.4	1.6	0.03	0.03	0.0	0.00	110.3	9.5	15.8	72.6	0.000	1.752	0.734
19871120	2.222	1.673	0.1	1.5	0.03	0.03	0.0	0.00	110.3	0.1	13.4	72.9	0.000	1.485	0.736
19871121	2.272	1.643	3.5	2.6	0.03	0.03	0.0	0.00	110.8	3.0	13.8	73.2	0.000	1.533	0.739
19871122	2.175	1.650	1.8	2.4	0.03	0.03	0.0	0.00	111.0	1.5	12.9	73.4	0.000	1.433	0.742
19871123	2.252	1.650	3.7	2.6	0.03	0.03	0.0	0.00	111.5	3.2	13.6	73.7	0.000	1.508	0.744
19871124	2.004	1.643	0.0	1.9	0.02	0.03	0.0	0.00	111.5	0.0	11.3	73.9	0.000	1.257	0.747
19871125	1.781	1.534	0.7	-0.1	0.02	0.02	0.7	1.00	111.5	0.0	9.3	74.2	0.000	1.031	0.749
19871126	1.580	1.429	4.7	-1.1	0.00	0.02	5.4	1.00	111.5	0.0	7.5	74.4	0.000	0.828	0.752
19871127	1.400	1.344	0.0	-0.6	0.00	0.02	5.4	1.00	111.5	0.0	5.8	74.7	0.000	0.645	0.754
19871128	1.238	1.318	0.9	-0.9	0.00	0.02	6.3	1.00	111.5	0.0	4.3	74.9	0.000	0.481	0.757
19871129	1.092	1.265	2.6	-1.1	0.00	0.02	8.9	1.00	111.5	0.0	3.0	75.2	0.000	0.333	0.759
19871130	0.961	1.165	0.0	-5.1	0.00	0.01	8.9	1.00	111.5	0.0	1.8	75.4	0.000	0.199	0.762
19871201	0.844	1.066	0.0	-4.3	0.00	0.01	8.9	1.00	111.5	0.0	0.7	75.6	0.000	0.080	0.764
19871202	0.764	0.976	0.0	-1.3	0.00	0.01	8.9	1.00	111.5	0.0	0.0	75.6	0.000	0.000	0.764
19871203	0.756	0.893	0.0	-2.7	0.00	0.01	8.9	1.00	111.5	0.0	0.0	74.8	0.000	0.000	0.756
19871204	0.748	0.880	0.0	0.3	0.00	0.01	8.9	1.00	111.5	0.0	0.0	74.1	0.000	0.000	0.748
19871205	0.741	0.924	0.0	-4.7	0.00	0.01	8.9	1.00	111.5	0.0	0.0	73.3	0.000	0.000	0.741
19871206	0.733	0.861	0.5	-3.1	0.00	0.01	9.4	1.00	111.5	0.0	0.0	72.6	0.000	0.000	0.733
19871207	0.726	0.788	0.0	-9.4	0.00	0.00	9.4	1.00	111.5	0.0	0.0	71.9	0.000	0.000	0.726
19871208	0.719	0.721	0.0	-5.7	0.00	0.01	9.4	1.00	111.5	0.0	0.0	71.2	0.000	0.000	0.719
19871209	0.717	0.666	0.0	0.7	0.00	0.01	8.8	1.00	111.5	0.5	0.0	71.0	0.000	0.000	0.717
19871210	1.217	0.656	1.8	2.3	0.00	0.01	3.7	1.00	112.4	6.0	4.5	71.3	0.000	0.497	0.720
19871211	1.070	0.664	0.0	-3.8	0.00	0.00	3.7	1.00	112.4	0.0	3.1	71.5	0.000	0.347	0.723
19871212	0.938	0.627	0.0	-3.1	0.00	0.00	3.7	1.00	112.4	0.0	1.9	71.8	0.000	0.212	0.725
19871213	0.819	0.605	0.0	-0.1	0.00	0.00	3.7	1.00	112.4	0.0	0.8	72.1	0.000	0.091	0.728
19871214	0.729	0.587	0.0	-3.4	0.00	0.00	3.7	1.00	112.4	0.0	0.0	72.2	0.000	0.000	0.729
19871215	0.722	0.569	0.9	-5.3	0.00	0.00	4.6	1.00	112.4	0.0	0.0	71.4	0.000	0.000	0.722
19871216	0.714	0.552	0.0	-9.1	0.00	0.00	4.6	1.00	112.4	0.0	0.0	70.7	0.000	0.000	0.714
19871217	0.707	0.536	0.0	-12.1	0.00	0.00	4.6	1.00	112.4	0.0	0.0	70.0	0.000	0.000	0.707
19871218	0.700	0.520	0.0	-4.7	0.00	0.00	4.6	1.00	112.4	0.0	0.0	69.3	0.000	0.000	0.700
19871219	0.693	0.516	0.8	-0.9	0.00	0.01	5.4	1.00	112.4	0.0	0.0	68.6	0.000	0.000	0.693
19871220	0.686	0.521	0.0	-1.9	0.00	0.01	5.4	1.00	112.4	0.0	0.0	67.9	0.000	0.000	0.686
19871221	0.679	0.503	0.0	-0.8	0.00	0.01	5.4	1.00	112.4	0.0	0.0	67.3	0.000	0.000	0.679
19871222	0.673	0.490	11.3	-2.0	0.00	0.01	16.7	1.00	112.4	0.0	0.0	66.6	0.000	0.000	0.673
19871223	0.666	0.476	0.0	-5.8	0.00	0.01	16.7	1.00	112.4	0.0	0.0	65.9	0.000	0.000	0.666
19871224	0.659	0.462	0.6	-3.4	0.00	0.01	17.3	1.00	112.4	0.0	0.0	65.3	0.000	0.000	0.659
19871225	0.658	0.617	0.1	1.0	0.00	0.02	16.9	1.00	112.5	0.5	0.0	65.1	0.000	0.000	0.658
19871226	1.432	0.937	1.9	3.6	0.00	0.03	9.0	1.00	113.6	8.7	6.9	65.4	0.000	0.771	0.661
19871227	1.258	0.996	1.7	-0.2	0.00	0.02	10.7	1.00	113.6	0.0	5.3	65.8	0.000	0.594	0.664
19871228	1.102	0.976	0.0	-4.1	0.00	0.02	10.7	1.00	113.6	0.0	3.9	66.1	0.000	0.435	0.668
19871229	0.962	1.023	6.6	-0.6	0.00	0.03	17.3	1.00	113.6	0.0	2.6	66.4	0.000	0.291	0.671
19871230	0.911	1.174	0.0	1.0	0.00	0.03	16.4	1.00	113.7	0.7	2.1	66.8	0.000	0.236	0.674
19871231	0.791	1.101	3.0	-1.0	0.00	0.03	19.4	1.00	113.7	0.0	1.0	67.1	0.000	0.113	0.678
19880101	1.355	1.062	0.6	3.3	0.00	0.04	12.6	1.00	114.4	6.7	6.1	67.4	0.000	0.674	0.681
19880102	2.775	1.289	10.4	3.1	0.00	0.05	5.8	1.00	115.8	15.8	18.8	67.7	0.000	2.091	0.684
19880103	3.050	1.597	0.5	2.6	0.00	0.05	0.0	1.00	116.2	5.8	21.3	68.0	0.000	2.363	0.687
19880104	2.992	1.591	2.9	1.6	0.00	0.05	0.0	0.00	116.4	2.8	20.7	68.3	0.000	2.302	0.690
19880105	2.722	1.582	0.6	0.1	0.04	0.05	0.0	0.00	116.4	0.6	18.3	68.7	0.000	2.028	0.693
19880106	2.422	1.485	0.6	-1.4	0.04	0.04	0.6	1.00	116.3	0.0	15.5	69.0	0.000	1.725	0.697
19880107	2.153	1.360	0.6	-1.1	0.00	0.05	1.2	1.00	116.3	0.0	13.1	69.3	0.000	1.453	0.700
19880108	1.910	1.243	0.0	-6.3	0.00	0.03	1.2	1.00	116.3	0.0	10.9	69.6	0.000	1.208	0.703
19880109	1.692	1.136	0.0	-4.7	0.00	0.04	1.2	1.00	116.3	0.0	8.9	69.9	0.000	0.987	0.706
19880110	1.609	1.057	0.0	2.7	0.00	0.07	0.0	0.00	116.4	1.1	8.1	70.1	0.000	0.901	0.709
19880111	2.815	1.310	14.7	1.5	0.06	0.07	0.0	0.00	117.1	13.9	18.9	70.4	0.000	2.103	0.711
19880112	2.507	1.786	0.6	-1.4	0.06	0.06	0.6	1.00	117.1	0.0	16.1	70.7	0.000	1.793	0.714
19880113	2.288	1.723	0.0	1.4	0.00	0.07	0.0	0.00	117.1	0.6	14.1	71.0	0.000	1.571	0.717
19880114	2.034	1.598	0.0	0.3	0.07	0.07	0.0	0.00	117.0	0.0	11.8	71.3	0.000	1.314	0.720
19880115	1.805	1.466	0.0	1.5	0.08	0.08	0.0	0.00	117.0	0.0	9.7	71.6	0.000	1.082	0.723
19880116	1.600	1.342	0.0	-0.4	0.07	0.07	0.0	0.00	116.9	0.0	7.9	71.8	0.000	0.874	0.726
19880117	1.415	1.228	0.2	-1.3	0.07	0.07	0.2	1.00	116.8	0.0	6.2	72.1	0.000	0.687	0.728
19880118	1.249	1.187	2.8	-0.1	0.00	0.08	3.0	1.00	116.8	0.0	4.7	72.4	0.000	0.518	0.731
19880119	1.478	1.254	2.3	0.9	0.00	0.09	1.3	1.00	117.0	3.8	6.7	72.6	0.000	0.744	0.734
19880120	1.418	1.263	0.3	0.4	0.00	0.09	0.4	1.00	117.1	1.1	6.1	72.9	0.000	0.682	0.736
19880121	1.332	1.190	0.4	1.5	0.00	0.10	0.0	0.00	117.1	0.8	5.3	73.2	0.000	0.593	0.739
19880122	1.233	1.120	0.6	1.4	0.11	0.11	0.0	0.00	117.0	0.6	4.4	73.4	0.000	0.491	0.742
19880123	2.406	1.351	13.8	0.2	0.10	0.10	0.0	0.00	117.5	13.2	15.0	73.7	0.000	1.661	0.744
19880124	2.142	1.807	0.6	-1.2	0.10	0.10	0.6	1.00	117.4	0.0	12.6	73.9	0.000	1.395	0.747
19880125	1.905	1.806	2.9	-0.2	0.00	0.11	3.5	1.00	117.4	0.0	10.4	74.2	0.000	1.156	0.749
19880126	1.692	2.116	9.3	-0.7	0.00	0.11	12.8	1.00	117.4	0.0	8.5	74.4	0.000	0.940	0.752
19880127	1.500	2.450	5.2	-1.1	0.00	0.11	18.0	1.00	117.4	0.0	6.7	74.7	0.000	0.746	0.754
19880128	1.328	2.118	4.6	-2.4	0.00	0.10	22.6	1.00	117.4	0.0	5.1	74.9	0.000	0.572	0.757
19880129	1.174	1.916	3.2	-2.4	0.00	0.11	25.8	1.00	117.4	0.0	3.7	75.2	0.000	0.414	0.759
19880130	1.035	1.759	3.4	-3.6	0.00	0.10	29.2	1.00	117.4	0.0	2.5	75.4	0.000	0.273	0.762
19880131	0.910	1.614	3.0	-3.3	0.00	0.11	32.2	1.00	117.4	0.0	1.3	75.6	0.000	0.146	0.764
19880201	0.797	1.645	8.3	-0.9	0.00	0.13	40.5	1.00	117.4	0.0	0.3	75.9	0.000	0.031	0.766
19880202	0.761	2.234	1.8	0.5	0.00	0.15	42.3	1.00	117.4	0.0	0.0	75.4	0.000	0.000	0.761
19880203	1.137	3.497	1.9	1.9	0.00	0.17	39.3	1.00	117.6	4.7	3.4	75.6	0.000	0.373	0.764
19880204	1.761	4.484	3.7	1.9	0.00	0.17	35.1	1.00	117.9	7.6	9.0	75.9	0.000	0.995	0.766
19880205	2.136	4.089	1.3	2.1	0.00	0.18	30.5	1.00	118.1	5.7	12.3	76.1	0.000	1.368	0.769
19880206	3.282	4.091	10.9	1.5	0.00	0.18	27.2	1.00	118.5	13.8	22.6	76.3	0.000	2.512	0.771
19880207	3.101	4.670	0.4	0.6	0.00	0.17	25.9	1.00	118.6	1.7	21.0	76.5	0.000	2.328	0.773
